ZipCode,StateFIPS,State,CountyFIPS,County
"15613","42","PA","129","WESTMORELAND"
"15622","42","PA","051","FAYETTE"
"15622","42","PA","111","SOMERSET"
"15622","42","PA","129","WESTMORELAND"
"15642","42","PA","003","ALLEGHENY"
"15642","42","PA","129","WESTMORELAND"
"15656","42","PA","005","ARMSTRONG"
"15656","42","PA","129","WESTMORELAND"
"15666","42","PA","051","FAYETTE"
"15666","42","PA","129","WESTMORELAND"
"15668","42","PA","003","ALLEGHENY"
"15668","42","PA","129","WESTMORELAND"
"15681","42","PA","063","INDIANA"
"15681","42","PA","129","WESTMORELAND"
"15683","42","PA","051","FAYETTE"
"15683","42","PA","129","WESTMORELAND"
"15690","42","PA","005","ARMSTRONG"
"15690","42","PA","129","WESTMORELAND"
"15714","42","PA","021","CAMBRIA"
"15714","42","PA","063","INDIANA"
"15717","42","PA","063","INDIANA"
"15717","42","PA","129","WESTMORELAND"
"15724","42","PA","021","CAMBRIA"
"15724","42","PA","033","CLEARFIELD"
"15724","42","PA","063","INDIANA"
"15732","42","PA","005","ARMSTRONG"
"15732","42","PA","063","INDIANA"
"15742","42","PA","033","CLEARFIELD"
"15742","42","PA","063","INDIANA"
"15757","42","PA","033","CLEARFIELD"
"15757","42","PA","063","INDIANA"
"15767","42","PA","033","CLEARFIELD"
"15767","42","PA","063","INDIANA"
"15767","42","PA","065","JEFFERSON"
"15772","42","PA","063","INDIANA"
"15772","42","PA","065","JEFFERSON"
"15774","42","PA","005","ARMSTRONG"
"15774","42","PA","063","INDIANA"
"15801","42","PA","033","CLEARFIELD"
"15801","42","PA","065","JEFFERSON"
"15823","42","PA","033","CLEARFIELD"
"15823","42","PA","047","ELK"
"15823","42","PA","065","JEFFERSON"
"15824","42","PA","033","CLEARFIELD"
"15824","42","PA","047","ELK"
"15824","42","PA","065","JEFFERSON"
"15828","42","PA","047","ELK"
"15828","42","PA","053","FOREST"
"15828","42","PA","065","JEFFERSON"
"15829","42","PA","031","CLARION"
"15829","42","PA","065","JEFFERSON"
"15832","42","PA","023","CAMERON"
"15832","42","PA","047","ELK"
"15834","42","PA","023","CAMERON"
"15834","42","PA","047","ELK"
"15834","42","PA","105","POTTER"
"15840","42","PA","033","CLEARFIELD"
"15840","42","PA","065","JEFFERSON"
"15851","42","PA","033","CLEARFIELD"
"15851","42","PA","065","JEFFERSON"
"15853","42","PA","047","ELK"
"15853","42","PA","065","JEFFERSON"
"15860","42","PA","031","CLARION"
"15860","42","PA","047","ELK"
"15860","42","PA","065","JEFFERSON"
"15864","42","PA","031","CLARION"
"15864","42","PA","065","JEFFERSON"
"15865","42","PA","033","CLEARFIELD"
"15865","42","PA","065","JEFFERSON"
"15870","42","PA","047","ELK"
"15870","42","PA","083","MCKEAN"
"15905","42","PA","021","CAMBRIA"
"15905","42","PA","111","SOMERSET"
"15944","42","PA","063","INDIANA"
"15944","42","PA","129","WESTMORELAND"
"15946","42","PA","009","BEDFORD"
"15946","42","PA","013","BLAIR"
"15946","42","PA","021","CAMBRIA"
"15954","42","PA","063","INDIANA"
"15954","42","PA","129","WESTMORELAND"
"15957","42","PA","021","CAMBRIA"
"15957","42","PA","063","INDIANA"
"15961","42","PA","021","CAMBRIA"
"15961","42","PA","063","INDIANA"
"15963","42","PA","021","CAMBRIA"
"15963","42","PA","111","SOMERSET"
"16023","42","PA","005","ARMSTRONG"
"16023","42","PA","019","BUTLER"
"16025","42","PA","005","ARMSTRONG"
"16025","42","PA","019","BUTLER"
"16028","42","PA","005","ARMSTRONG"
"16028","42","PA","031","CLARION"
"16037","42","PA","007","BEAVER"
"16037","42","PA","019","BUTLER"
"16037","42","PA","073","LAWRENCE"
"16038","42","PA","019","BUTLER"
"16038","42","PA","121","VENANGO"
"16041","42","PA","005","ARMSTRONG"
"16041","42","PA","019","BUTLER"
"16046","42","PA","003","ALLEGHENY"
"16046","42","PA","019","BUTLER"
"16049","42","PA","005","ARMSTRONG"
"16049","42","PA","019","BUTLER"
"16049","42","PA","031","CLARION"
"16051","42","PA","019","BUTLER"
"16051","42","PA","073","LAWRENCE"
"16055","42","PA","003","ALLEGHENY"
"16055","42","PA","005","ARMSTRONG"
"16055","42","PA","019","BUTLER"
"16057","42","PA","019","BUTLER"
"16057","42","PA","073","LAWRENCE"
"16057","42","PA","085","MERCER"
"16059","42","PA","003","ALLEGHENY"
"16059","42","PA","019","BUTLER"
"16063","42","PA","007","BEAVER"
"16063","42","PA","019","BUTLER"
"16110","42","PA","039","CRAWFORD"
"16110","42","PA","085","MERCER"
"16117","42","PA","007","BEAVER"
"16117","42","PA","073","LAWRENCE"
"16120","42","PA","007","BEAVER"
"16120","42","PA","073","LAWRENCE"
"16123","42","PA","007","BEAVER"
"16123","42","PA","073","LAWRENCE"
"16125","42","PA","039","CRAWFORD"
"16125","42","PA","085","MERCER"
"16127","42","PA","019","BUTLER"
"16127","42","PA","073","LAWRENCE"
"16127","42","PA","085","MERCER"
"16127","42","PA","121","VENANGO"
"16134","42","PA","039","CRAWFORD"
"16134","42","PA","085","MERCER"
"16141","42","PA","007","BEAVER"
"16141","42","PA","073","LAWRENCE"
"16142","42","PA","073","LAWRENCE"
"16142","42","PA","085","MERCER"
"16143","42","PA","073","LAWRENCE"
"16143","42","PA","085","MERCER"
"16153","42","PA","085","MERCER"
"16153","42","PA","121","VENANGO"
"16156","42","PA","073","LAWRENCE"
"16156","42","PA","085","MERCER"
"16157","42","PA","007","BEAVER"
"16157","42","PA","073","LAWRENCE"
"16159","42","PA","073","LAWRENCE"
"16159","42","PA","085","MERCER"
"16217","42","PA","031","CLARION"
"16217","42","PA","053","FOREST"
"16222","42","PA","005","ARMSTRONG"
"16222","42","PA","063","INDIANA"
"16222","42","PA","065","JEFFERSON"
"16224","42","PA","005","ARMSTRONG"
"16224","42","PA","031","CLARION"
"16229","42","PA","003","ALLEGHENY"
"16229","42","PA","005","ARMSTRONG"
"16229","42","PA","019","BUTLER"
"16229","42","PA","129","WESTMORELAND"
"16232","42","PA","031","CLARION"
"16232","42","PA","121","VENANGO"
"16239","42","PA","031","CLARION"
"16239","42","PA","053","FOREST"
"16240","42","PA","005","ARMSTRONG"
"16240","42","PA","031","CLARION"
"16240","42","PA","065","JEFFERSON"
"16242","42","PA","005","ARMSTRONG"
"16242","42","PA","031","CLARION"
"16256","42","PA","063","INDIANA"
"16256","42","PA","065","JEFFERSON"
"16260","42","PA","031","CLARION"
"16260","42","PA","053","FOREST"
"16262","42","PA","005","ARMSTRONG"
"16262","42","PA","019","BUTLER"
"16311","42","PA","085","MERCER"
"16311","42","PA","121","VENANGO"
"16314","42","PA","039","CRAWFORD"
"16314","42","PA","085","MERCER"
"16314","42","PA","121","VENANGO"
"16317","42","PA","039","CRAWFORD"
"16317","42","PA","121","VENANGO"
"16319","42","PA","031","CLARION"
"16319","42","PA","121","VENANGO"
"16327","42","PA","039","CRAWFORD"
"16327","42","PA","121","VENANGO"
"16341","42","PA","053","FOREST"
"16341","42","PA","121","VENANGO"
"16342","42","PA","085","MERCER"
"16342","42","PA","121","VENANGO"
"16347","42","PA","053","FOREST"
"16347","42","PA","123","WARREN"
"16351","42","PA","053","FOREST"
"16351","42","PA","123","WARREN"
"16353","42","PA","031","CLARION"
"16353","42","PA","053","FOREST"
"16353","42","PA","121","VENANGO"
"16354","42","PA","039","CRAWFORD"
"16354","42","PA","121","VENANGO"
"16354","42","PA","123","WARREN"
"16362","42","PA","039","CRAWFORD"
"16362","42","PA","085","MERCER"
"16362","42","PA","121","VENANGO"
"16364","42","PA","031","CLARION"
"16364","42","PA","053","FOREST"
"16364","42","PA","121","VENANGO"
"16373","42","PA","019","BUTLER"
"16373","42","PA","031","CLARION"
"16373","42","PA","121","VENANGO"
"16401","42","PA","039","CRAWFORD"
"16401","42","PA","049","ERIE"
"16403","42","PA","039","CRAWFORD"
"16403","42","PA","049","ERIE"
"16407","42","PA","039","CRAWFORD"
"16407","42","PA","049","ERIE"
"16407","42","PA","123","WARREN"
"16412","42","PA","039","CRAWFORD"
"16412","42","PA","049","ERIE"
"16420","42","PA","039","CRAWFORD"
"16420","42","PA","123","WARREN"
"16434","42","PA","039","CRAWFORD"
"16434","42","PA","123","WARREN"
"16435","42","PA","039","CRAWFORD"
"16435","42","PA","049","ERIE"
"16438","42","PA","039","CRAWFORD"
"16438","42","PA","049","ERIE"
"16441","42","PA","039","CRAWFORD"
"16441","42","PA","049","ERIE"
"16613","42","PA","013","BLAIR"
"16613","42","PA","021","CAMBRIA"
"16625","42","PA","009","BEDFORD"
"16625","42","PA","013","BLAIR"
"16627","42","PA","021","CAMBRIA"
"16627","42","PA","033","CLEARFIELD"
"16636","42","PA","013","BLAIR"
"16636","42","PA","021","CAMBRIA"
"16639","42","PA","021","CAMBRIA"
"16639","42","PA","033","CLEARFIELD"
"16641","42","PA","013","BLAIR"
"16641","42","PA","021","CAMBRIA"
"16646","42","PA","021","CAMBRIA"
"16646","42","PA","033","CLEARFIELD"
"16655","42","PA","009","BEDFORD"
"16655","42","PA","013","BLAIR"
"16657","42","PA","009","BEDFORD"
"16657","42","PA","061","HUNTINGDON"
"16662","42","PA","009","BEDFORD"
"16662","42","PA","013","BLAIR"
"16666","42","PA","027","CENTRE"
"16666","42","PA","033","CLEARFIELD"
"16673","42","PA","009","BEDFORD"
"16673","42","PA","013","BLAIR"
"16678","42","PA","009","BEDFORD"
"16678","42","PA","061","HUNTINGDON"
"16686","42","PA","013","BLAIR"
"16686","42","PA","027","CENTRE"
"16686","42","PA","061","HUNTINGDON"
"16693","42","PA","013","BLAIR"
"16693","42","PA","061","HUNTINGDON"
"16701","42","PA","083","MCKEAN"
"16701","42","PA","123","WARREN"
"16720","42","PA","023","CAMERON"
"16720","42","PA","083","MCKEAN"
"16720","42","PA","105","POTTER"
"16735","42","PA","047","ELK"
"16735","42","PA","083","MCKEAN"
"16743","42","PA","083","MCKEAN"
"16743","42","PA","105","POTTER"
"16748","42","PA","083","MCKEAN"
"16748","42","PA","105","POTTER"
"16822","42","PA","027","CENTRE"
"16822","42","PA","035","CLINTON"
"16841","42","PA","027","CENTRE"
"16841","42","PA","035","CLINTON"
"16845","42","PA","027","CENTRE"
"16845","42","PA","033","CLEARFIELD"
"16860","42","PA","027","CENTRE"
"16860","42","PA","033","CLEARFIELD"
"16865","42","PA","027","CENTRE"
"16865","42","PA","061","HUNTINGDON"
"16866","42","PA","027","CENTRE"
"16866","42","PA","033","CLEARFIELD"
"16871","42","PA","033","CLEARFIELD"
"16871","42","PA","035","CLINTON"
"16877","42","PA","027","CENTRE"
"16877","42","PA","061","HUNTINGDON"
"16914","42","PA","015","BRADFORD"
"16914","42","PA","117","TIOGA"
"16921","42","PA","105","POTTER"
"16921","42","PA","117","TIOGA"
"16930","42","PA","081","LYCOMING"
"16930","42","PA","117","TIOGA"
"16936","42","PA","015","BRADFORD"
"16936","42","PA","117","TIOGA"
"16938","42","PA","081","LYCOMING"
"16938","42","PA","117","TIOGA"
"16943","42","PA","105","POTTER"
"16943","42","PA","117","TIOGA"
"16947","42","PA","015","BRADFORD"
"16947","42","PA","117","TIOGA"
"16950","42","PA","105","POTTER"
"16950","42","PA","117","TIOGA"
"17002","42","PA","061","HUNTINGDON"
"17002","42","PA","087","MIFFLIN"
"17011","42","PA","041","CUMBERLAND"
"17011","42","PA","133","YORK"
"17017","42","PA","043","DAUPHIN"
"17017","42","PA","097","NORTHUMBERLAND"
"17019","42","PA","001","ADAMS"
"17019","42","PA","041","CUMBERLAND"
"17019","42","PA","133","YORK"
"17021","42","PA","061","HUNTINGDON"
"17021","42","PA","067","JUNIATA"
"17022","42","PA","043","DAUPHIN"
"17022","42","PA","071","LANCASTER"
"17026","42","PA","011","BERKS"
"17026","42","PA","075","LEBANON"
"17028","42","PA","043","DAUPHIN"
"17028","42","PA","075","LEBANON"
"17033","42","PA","043","DAUPHIN"
"17033","42","PA","075","LEBANON"
"17045","42","PA","067","JUNIATA"
"17045","42","PA","099","PERRY"
"17053","42","PA","041","CUMBERLAND"
"17053","42","PA","099","PERRY"
"17055","42","PA","041","CUMBERLAND"
"17055","42","PA","133","YORK"
"17062","42","PA","067","JUNIATA"
"17062","42","PA","099","PERRY"
"17063","42","PA","087","MIFFLIN"
"17063","42","PA","109","SNYDER"
"17066","42","PA","061","HUNTINGDON"
"17066","42","PA","087","MIFFLIN"
"17067","42","PA","011","BERKS"
"17067","42","PA","075","LEBANON"
"17070","42","PA","041","CUMBERLAND"
"17070","42","PA","133","YORK"
"17073","42","PA","071","LANCASTER"
"17073","42","PA","075","LEBANON"
"17078","42","PA","043","DAUPHIN"
"17078","42","PA","075","LEBANON"
"17086","42","PA","067","JUNIATA"
"17086","42","PA","109","SNYDER"
"17087","42","PA","011","BERKS"
"17087","42","PA","075","LEBANON"
"17090","42","PA","041","CUMBERLAND"
"17090","42","PA","099","PERRY"
"17215","42","PA","057","FULTON"
"17215","42","PA","061","HUNTINGDON"
"17222","42","PA","001","ADAMS"
"17222","42","PA","055","FRANKLIN"
"17229","42","PA","057","FULTON"
"17229","42","PA","061","HUNTINGDON"
"17236","42","PA","055","FRANKLIN"
"17236","42","PA","057","FULTON"
"17240","42","PA","041","CUMBERLAND"
"17240","42","PA","055","FRANKLIN"
"17243","42","PA","061","HUNTINGDON"
"17243","42","PA","067","JUNIATA"
"17257","42","PA","041","CUMBERLAND"
"17257","42","PA","055","FRANKLIN"
"17301","42","PA","001","ADAMS"
"17301","42","PA","133","YORK"
"17307","42","PA","001","ADAMS"
"17307","42","PA","041","CUMBERLAND"
"17316","42","PA","001","ADAMS"
"17316","42","PA","133","YORK"
"17324","42","PA","001","ADAMS"
"17324","42","PA","041","CUMBERLAND"
"17331","42","PA","001","ADAMS"
"17331","42","PA","133","YORK"
"17372","42","PA","001","ADAMS"
"17372","42","PA","133","YORK"
"17527","42","PA","029","CHESTER"
"17527","42","PA","071","LANCASTER"
"17545","42","PA","071","LANCASTER"
"17545","42","PA","075","LEBANON"
"17555","42","PA","029","CHESTER"
"17555","42","PA","071","LANCASTER"
"17569","42","PA","011","BERKS"
"17569","42","PA","071","LANCASTER"
"17701","42","PA","081","LYCOMING"
"17701","42","PA","113","SULLIVAN"
"17724","42","PA","015","BRADFORD"
"17724","42","PA","081","LYCOMING"
"17724","42","PA","117","TIOGA"
"17729","42","PA","035","CLINTON"
"17729","42","PA","105","POTTER"
"17740","42","PA","035","CLINTON"
"17740","42","PA","081","LYCOMING"
"17745","42","PA","035","CLINTON"
"17745","42","PA","081","LYCOMING"
"17756","42","PA","037","COLUMBIA"
"17756","42","PA","081","LYCOMING"
"17756","42","PA","093","MONTOUR"
"17756","42","PA","097","NORTHUMBERLAND"
"17758","42","PA","081","LYCOMING"
"17758","42","PA","113","SULLIVAN"
"17765","42","PA","015","BRADFORD"
"17765","42","PA","081","LYCOMING"
"17765","42","PA","117","TIOGA"
"17772","42","PA","093","MONTOUR"
"17772","42","PA","097","NORTHUMBERLAND"
"17777","42","PA","093","MONTOUR"
"17777","42","PA","097","NORTHUMBERLAND"
"17810","42","PA","081","LYCOMING"
"17810","42","PA","119","UNION"
"17814","42","PA","037","COLUMBIA"
"17814","42","PA","079","LUZERNE"
"17814","42","PA","081","LYCOMING"
"17814","42","PA","113","SULLIVAN"
"17815","42","PA","037","COLUMBIA"
"17815","42","PA","079","LUZERNE"
"17815","42","PA","093","MONTOUR"
"17820","42","PA","037","COLUMBIA"
"17820","42","PA","093","MONTOUR"
"17821","42","PA","037","COLUMBIA"
"17821","42","PA","093","MONTOUR"
"17821","42","PA","097","NORTHUMBERLAND"
"17824","42","PA","037","COLUMBIA"
"17824","42","PA","097","NORTHUMBERLAND"
"17830","42","PA","043","DAUPHIN"
"17830","42","PA","097","NORTHUMBERLAND"
"17841","42","PA","087","MIFFLIN"
"17841","42","PA","109","SNYDER"
"17847","42","PA","093","MONTOUR"
"17847","42","PA","097","NORTHUMBERLAND"
"17853","42","PA","067","JUNIATA"
"17853","42","PA","109","SNYDER"
"17870","42","PA","109","SNYDER"
"17870","42","PA","119","UNION"
"17878","42","PA","037","COLUMBIA"
"17878","42","PA","079","LUZERNE"
"17889","42","PA","109","SNYDER"
"17889","42","PA","119","UNION"
"17985","42","PA","037","COLUMBIA"
"17985","42","PA","107","SCHUYLKILL"
"18011","42","PA","011","BERKS"
"18011","42","PA","077","LEHIGH"
"18015","42","PA","077","LEHIGH"
"18015","42","PA","095","NORTHAMPTON"
"18017","42","PA","077","LEHIGH"
"18017","42","PA","095","NORTHAMPTON"
"18018","42","PA","077","LEHIGH"
"18018","42","PA","095","NORTHAMPTON"
"18031","42","PA","011","BERKS"
"18031","42","PA","077","LEHIGH"
"18032","42","PA","077","LEHIGH"
"18032","42","PA","095","NORTHAMPTON"
"18036","42","PA","017","BUCKS"
"18036","42","PA","077","LEHIGH"
"18041","42","PA","011","BERKS"
"18041","42","PA","017","BUCKS"
"18041","42","PA","077","LEHIGH"
"18041","42","PA","091","MONTGOMERY"
"18042","42","PA","017","BUCKS"
"18042","42","PA","095","NORTHAMPTON"
"18054","42","PA","017","BUCKS"
"18054","42","PA","091","MONTGOMERY"
"18055","42","PA","017","BUCKS"
"18055","42","PA","095","NORTHAMPTON"
"18058","42","PA","025","CARBON"
"18058","42","PA","089","MONROE"
"18062","42","PA","011","BERKS"
"18062","42","PA","077","LEHIGH"
"18070","42","PA","011","BERKS"
"18070","42","PA","091","MONTGOMERY"
"18071","42","PA","025","CARBON"
"18071","42","PA","089","MONROE"
"18073","42","PA","017","BUCKS"
"18073","42","PA","091","MONTGOMERY"
"18077","42","PA","017","BUCKS"
"18077","42","PA","095","NORTHAMPTON"
"18092","42","PA","011","BERKS"
"18092","42","PA","077","LEHIGH"
"18109","42","PA","077","LEHIGH"
"18109","42","PA","095","NORTHAMPTON"
"18201","42","PA","025","CARBON"
"18201","42","PA","079","LUZERNE"
"18202","42","PA","079","LUZERNE"
"18202","42","PA","107","SCHUYLKILL"
"18210","42","PA","025","CARBON"
"18210","42","PA","089","MONROE"
"18211","42","PA","025","CARBON"
"18211","42","PA","107","SCHUYLKILL"
"18216","42","PA","025","CARBON"
"18216","42","PA","079","LUZERNE"
"18237","42","PA","025","CARBON"
"18237","42","PA","107","SCHUYLKILL"
"18240","42","PA","025","CARBON"
"18240","42","PA","107","SCHUYLKILL"
"18241","42","PA","079","LUZERNE"
"18241","42","PA","107","SCHUYLKILL"
"18255","42","PA","025","CARBON"
"18255","42","PA","079","LUZERNE"
"18302","42","PA","089","MONROE"
"18302","42","PA","103","PIKE"
"18325","42","PA","089","MONROE"
"18325","42","PA","103","PIKE"
"18407","42","PA","069","LACKAWANNA"
"18407","42","PA","115","SUSQUEHANNA"
"18414","42","PA","069","LACKAWANNA"
"18414","42","PA","131","WYOMING"
"18419","42","PA","069","LACKAWANNA"
"18419","42","PA","131","WYOMING"
"18421","42","PA","069","LACKAWANNA"
"18421","42","PA","115","SUSQUEHANNA"
"18421","42","PA","127","WAYNE"
"18424","42","PA","069","LACKAWANNA"
"18424","42","PA","079","LUZERNE"
"18424","42","PA","089","MONROE"
"18424","42","PA","127","WAYNE"
"18428","42","PA","103","PIKE"
"18428","42","PA","127","WAYNE"
"18436","42","PA","069","LACKAWANNA"
"18436","42","PA","127","WAYNE"
"18444","42","PA","069","LACKAWANNA"
"18444","42","PA","127","WAYNE"
"18445","42","PA","103","PIKE"
"18445","42","PA","127","WAYNE"
"18446","42","PA","069","LACKAWANNA"
"18446","42","PA","115","SUSQUEHANNA"
"18446","42","PA","131","WYOMING"
"18462","42","PA","115","SUSQUEHANNA"
"18462","42","PA","127","WAYNE"
"18465","42","PA","115","SUSQUEHANNA"
"18465","42","PA","127","WAYNE"
"18466","42","PA","089","MONROE"
"18466","42","PA","127","WAYNE"
"18470","42","PA","115","SUSQUEHANNA"
"18470","42","PA","127","WAYNE"
"18603","42","PA","037","COLUMBIA"
"18603","42","PA","079","LUZERNE"
"18610","42","PA","079","LUZERNE"
"18610","42","PA","089","MONROE"
"18612","42","PA","079","LUZERNE"
"18612","42","PA","131","WYOMING"
"18614","42","PA","015","BRADFORD"
"18614","42","PA","113","SULLIVAN"
"18614","42","PA","131","WYOMING"
"18615","42","PA","069","LACKAWANNA"
"18615","42","PA","079","LUZERNE"
"18615","42","PA","131","WYOMING"
"18618","42","PA","079","LUZERNE"
"18618","42","PA","131","WYOMING"
"18619","42","PA","081","LYCOMING"
"18619","42","PA","113","SULLIVAN"
"18623","42","PA","015","BRADFORD"
"18623","42","PA","115","SUSQUEHANNA"
"18623","42","PA","131","WYOMING"
"18630","42","PA","115","SUSQUEHANNA"
"18630","42","PA","131","WYOMING"
"18635","42","PA","037","COLUMBIA"
"18635","42","PA","079","LUZERNE"
"18636","42","PA","079","LUZERNE"
"18636","42","PA","131","WYOMING"
"18641","42","PA","069","LACKAWANNA"
"18641","42","PA","079","LUZERNE"
"18655","42","PA","037","COLUMBIA"
"18655","42","PA","079","LUZERNE"
"18661","42","PA","025","CARBON"
"18661","42","PA","079","LUZERNE"
"18830","42","PA","015","BRADFORD"
"18830","42","PA","115","SUSQUEHANNA"
"18833","42","PA","015","BRADFORD"
"18833","42","PA","113","SULLIVAN"
"18844","42","PA","115","SUSQUEHANNA"
"18844","42","PA","131","WYOMING"
"18846","42","PA","015","BRADFORD"
"18846","42","PA","131","WYOMING"
"18847","42","PA","115","SUSQUEHANNA"
"18847","42","PA","127","WAYNE"
"18964","42","PA","017","BUCKS"
"18964","42","PA","091","MONTGOMERY"
"18969","42","PA","017","BUCKS"
"18969","42","PA","091","MONTGOMERY"
"19003","42","PA","045","DELAWARE"
"19003","42","PA","091","MONTGOMERY"
"19006","42","PA","017","BUCKS"
"19006","42","PA","091","MONTGOMERY"
"19010","42","PA","045","DELAWARE"
"19010","42","PA","091","MONTGOMERY"
"19040","42","PA","017","BUCKS"
"19040","42","PA","091","MONTGOMERY"
"19041","42","PA","045","DELAWARE"
